Ship_Name,Mnemonic_Both,Mnemmonic_Fleet,Mnemonic_Ship,EFK_Type,Deck_No,Department,Area,Location,Install_Date,Type_UVT,Count Type
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Provisions,Provision Handling,Lifebuoy,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Provisions,Provision Shell Door,CCTV,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-10 (LED),2,Provisions,Provision Handling ,Control Cabinet,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Provisions,Shell Door,Novec System Panel,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Provisions,Provisions Area,Elevator RHS,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Provisions,Provisions Area,Elevator,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Provisions,Staircase 11,Gauge Indicators,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),5,Bars,Crew Bar Pantry,MCP LHS,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),5,Bars,Crew Bar,Entrance Door,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),10,Restaurant,Grill,Waiter Station,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),4,Restaurant,La Terrazza,Entrance Door,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),3,Restaurant,Atalantide Pantry,Speaker,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-10 (LED),2,Housekeeping,Luggage Handling,Lifebuoy,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Recycling_Centre,Garbage Room,Metal Densifier ,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Recycling_Centre,Garbage Room,Entrance Door,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Recycling_Centre,Incinerator Room,Martin System Panel,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Recycling_Centre,Incinerator Room,Pre-Screening Units,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),1,Recycling_Centre,Incinerator Room,Bone Crusher,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),0,Recycling_Centre,Incinerator Room,Fire Hydrants,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),0,Recycling_Centre,Incinerator Room,Incinerator Panel,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),5,Housekeeping,Crew Day Room,Entrance Door,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),5,Housekeeping,Crew Day Room,Fire Hydrant Cabinet,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),4,Housekeeping,Staircase 11,Elevator,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Luggage Handling,Entrance,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Luggage Handling,Telephone,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Corridor ,Staircase 10,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Corridor ,Dry Store,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Corridor ,ECR ,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Housekeeping,Corridor ,Garbage Room,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),2,Housekeeping,Boarding Area PORT,Sliding Door RHS,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),2,Housekeeping,Boarding Area PORT,Embarkation Shell Door,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),2,Housekeeping,Boarding Area STBD,Telephone LHS,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),2,Housekeeping,Boarding Area STBD,Telephone RHS,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,Vanquish (LED),2,Housekeeping,Boarding Area STBD,Technical Room,Jan-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Galley,Vegetable Preparation,Elevator (Front),Jul-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Galley,Vegetable Preparation,Macerator,Jul-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Galley,Vegetable Preparation,Corridor Entrance AFT,Jul-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),2,Galley,Vegetable Preparation,Telephone RHS,Jul-24,LED,QRC
Silver Nova,SSEA-NOVA,SSEA,NOVA,GLU-15 (LED),3,Galley,Main Galley,Cold Room 03.05.01,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,10,Galley,S.A.L.T. Lab,Corner FWD Port, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,10,Galley,S.A.L.T. Lab,Corner AFT Port, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,10,Galley,S.A.L.T. Lab,Exit Aft Stbd Corner, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),10,Galley,Grill Galley,AFT Exit by Speaker,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),10,Galley,Grill Galley,By First Aid Kit,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),10,Galley,Grill Galley,Waiter Station STBD,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),5,Galley,Silver Note Galley,Water Mist Alarm,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),5,Galley,Silver Note Galley,Em'cy Exit,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),4,Galley,La Dame Galley,Macerator,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),4,Galley,La Dame Galley,Water Mist Alarm,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),4,Galley,Kaiseki Galley,By Fire Blanket,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),4,Galley,Kaiseki Galley,Macerator (Opp.),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),4,Galley,Kaiseki Galley,Toilet Door ,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,By Cold Room Port/s (03-05-02),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Pot Wash Aft,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,By Cold Room Stbd/s (03-05-01),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Corridor to Mooring Station,By Fire Hydrant Cabinet,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Oven,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Pastry Preparation,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Chef Office (Aft),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Port/s Corridor by Chef Office,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Atlantide Scullery,MCP by EXIT,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Atlantide Scullery,Macerator,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Galley,Main Galley,Port/s Corridor by Em'cy Shut Down Push Button,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Galley,Vegetable Preparation ,FWD Entrance By Pot Wash,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Galley,Vegetable Preparation ,By Telephone,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Galley,Vegetable Preparation ,AFT Entrance,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Galley,Crew Galley,Entrance,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),2,Galley,Crew Galley,Macerator,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Galley,Crew Galley,By First Aid Kit,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,Buffet Area - By Portholes,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,Service Line,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,FWD Entrance,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,FWD Portholes,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,AFT Portholes,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Messes,Crew Mess,Clearing Stations (Bins),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),2,Provisions,Stbd/s Provision Shell Door,By Talk Back Em'cy Phone,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Provisions,Stbd/s Provision Shell Door,By Lifebuoy,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),2,Provisions,Port/s Provision Shell Door,By Lifebuoy,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Provisions,Port/s Provision Shell Door,Shell Door Control Panel,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),1,Provisions,Corridor,Crew Elevators ,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),1,Provisions,Corridor,By WTD,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),1,Provisions,Staircase 11,Gauge Indicators,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,10,Bars,S.A.L.T. Bar,Air Lock FWD, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,10,Bars,S.A.L.T. Bar,Air Lock Aft, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),10,Bars,Dusk Bar ,Pantry,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),5,Bars,Panorama Lounge,Pantry,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),5,Bars,Crew Bar,By Pantry Entrance ,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),5,Bars,Crew Bar,By Weather Door,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,5,Bars,Panorama Lounge,Air Lock AFT, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),10,Restaurant,S.A.L.T. Pantry,FWD Entrance (Speaker),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),10,Restaurant,S.A.L.T. Pantry,AFT Entrance (Speaker),Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,4,Restaurant,La Terrazza,Air Lock Port/s, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Wall Fly 1x18w,4,Restaurant,La Terrazza,Stbd/s Coffee Area, ,STD,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),4,Restaurant,La Dame ,Waiter Station,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),4,Restaurant,Kaiseki ,MCP by Em'cy Exit,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),4,Restaurant,La Terrazza,Corridor - Service Line to Galley,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),4,Restaurant,La Terrazza,Air Lock AFT,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Restaurant,Atlantide Pantry,By Hand Wash Station,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Garbage,Garbage Handling Room,Sorting Table by Shredder,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Garbage,Garbage Handling Room,Above FD 02-3-30- Eng. Stairs,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),1,Garbage,Incinerator Room,By Bone Crusher,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),1,Garbage,Incinerator Room,By MAGS Shredder Control Panel,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),0,Garbage,Incinerator Room,By Fire Hydrant H00-13,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),0,Garbage,Incinerator Room,Corridor by SCANSHIP Incinerator,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),5,Housekeeping,Crew Day Room,Entrance,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),5,Housekeeping,Crew Day Room,Fire Hydrant Cabinet,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),4,Housekeeping,Staircase 11,Elevators,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),3,Housekeeping,Staircase 11,Elevators,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,Aft Elevator Lobby,Crew Elevators,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,I-95 AFT,Staircase 10,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,I-95 AFT,In front of Dry Store,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,I-95 AFT,In front of ECR,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,I-95 MID,In front of Garbage Handling Room,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Port/s Boardig Area,By Em'cy Exit IMO Sign,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Port/s Boardig Area,By Lifebuoy and Fire Plan,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Stbd/s Boarding Area,By FD 02-3-21 - Tech. Room,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Stbd/s Boarding Area,By ADA Toilet,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Stbd/s Boarding Area,By Talk Back Em'cy Phone,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,Vanquish (LED),2,Housekeeping,Stbd/s Boarding Area,By Gangway Crane Cabinet,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,Luggage Handling,By WTD,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-10 (LED),2,Housekeeping,Luggage Handling,By Lifebuoy,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Housekeeping,Luggage Handling,By Shell Door,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Technical,Spare Parts Shell Door,By Novec panel,Jul-24,LED,QRC
Silver Ray,SSEA-RAYX,SSEA,RAYX,GLU-15 (LED),2,Technical,Spare Parts Shell Door,By Lifebuoy,Jul-24,LED,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,5,Galley,Solarium,Dirty Area, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,4,Galley,Main Galley,Bins FWD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,4,Galley,Main Galley,Ice Machine, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Galley,Crew Galley,Corridor, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Messes,Crew Mess,Clock, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Provisions,Loading Area,Bulkhead PORT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Provisions,Loading Area,Bulkhead STBD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Provisions,Corridor,Veg Freezer Room AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Provisions,Corridor,Fruit & Veg AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Provisions,Luggage Handling,Bulkhead FWD PORT , ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,10,Bars,Sun Deck,Pantry, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,9,Bars,Obsevation Bar,Pantry, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Bars,Observation Lounge,Airlock PORT FWD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Bars,Observation Lounge,Airlock PORT AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Bars,Observation Lounge,Airlock STBD FWD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Bars,Observation Lounge,Airlock STBD AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,8,Bars,Meeting Lounge,Airlock, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,6,Bars,Pantry FWD STBD,PORT MID, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,5,Bars,Bistro Galley,Pantry, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,4,Bars,Shell Door STBD,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,4,Bars,Crew Bar,Exit, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Restaurant,Solarium,Entrance PORT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Restaurant,Solarium,Sliding Door STBD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Restaurant,Solarium,Sliding Door PORT , ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,4,Restaurant,Waterside,Service Area AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Garbage,Garbage Room,Glass Crusher, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,3,Garbage,Garbage Room,Sorting Table, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Housekeeping,Airlocker, Staircase PORT MID, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,9,Housekeeping,Airlocker, Staircase STBD MID, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,7,Housekeeping, Cabin 772 AFT,Airlock, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,7,Housekeeping,Crew Staircase,PORT MID, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Housekeeping,Guest Staircase,Airlock PORT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Housekeeping,Guest Staircase,Airlock STBD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,5,Housekeeping,Crew Staircase,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Housekeeping,Passenger Gym,Exit AFT, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,4,Housekeeping,Shell Door PORT,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,3,Housekeeping,Mud Room PORT,Television, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,3,Housekeeping,Mud Room STBD,Clock, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,8,Butler,Butler Pantry MID,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,7,Butler,Butler Pantry MID,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,6,Butler,Butler Pantry,Entrance, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Aura,5,Deck,Mooring Station,Crew Door FWD, ,STD,QRC
Silver Endeavour,SSEA-SEND,SSEA,SEND,Luminos 3,5,Deck,Crew Staircase,Bulkhead FWD STBD , ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,8,Galley,Pool Grill,Pantry (Bins), ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,Vanquish (LED),8,Galley,Pool Grill,Pantry-External Service Entrance,Jan-25,LED,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Galley,Terrace,Back of House FWD, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Galley,Terrace,Staircase Entrance, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Galley,Terrazza,Buffet, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,4,Galley,Main Galley,Entrance PORT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,4,Galley,Main Galley,Pot Wash PORT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,4,Galley,Main Galley,Bulkead STBD, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,4,Galley,Main Galley,Dish Wash PORT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,4,Galley,Main Galley,Co2 Extinguisher STBD, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Stores,Loading Area,Bulkhead PORT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Stores,Loading Area,Bulkhead STBD, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Stores,Dry Store,Main Dry Store (Outside), ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,Vanquish (LED),8,Bars,Pool Bar Pantry,Wash Hand Basin,Jan-25,LED,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Bars,Crew Bar,Entrance, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Restaurant,Terrace,Facing Elevator, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Restaurant,Terrace,Corridor AFT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,7,Restaurant,Terrazza,Buffet Line (Rear), ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Restaurant,Officers Mess,Bulkhead PORT, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Restaurant,Crew Mess,Drink Counter, ,STD,QRC
Silver Shadow,SSEA-SHAD,SSEA,SHAD,GLU-60,3,Incinerator,Garbage,Entrance, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,10,Galley,Spaccanopli Pizzeria,Pantry Entrance, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,4,Galley,Main Galley,Bakery, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,4,Galley,Veg. Preparation,Bulkhead AFT, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,9,Stores,Pool Bar,Entrance, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,3,Stores,Loading corridor,Shell Door PORT, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,3,Stores,Loading corridor,Bulkhead AFT PORT, ,STD,QRC
Silver Spirit,SSEA-SPIR,SSEA,SPIR,GLU-60,3,Stores,Loading corridor,Bulkhead AFT STBD, ,STD,QRC
